edicion_denue,anio_denue,mes_denue,categoria_proyecto,subcategoria_proyecto,sector_gestion,alcance_analitico,revision_manual,motivo_revision,cve_geo_ageb,id,clee,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,tipoUniEco,latitud,longitud,fecha_alta
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0901600011156,737658,09016713943000631000000000U8,GIMNASIO OLIMPIA DOS,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,HEROES DE PADIERNA,CIRCUITO,INTERIOR (AVENIDA REVOLUCION),AVENIDA,PRIMERO DE MAYO,CIRCUITO,INTERIOR (AVENIDA REVOLUCIÓN),3,,,,,,COLONIA,TACUBAYA,,,,11870,09,CIUDAD DE MÉXICO,016,Miguel Hidalgo,0001,Miguel Hidalgo,1156,020,5552761427,,,Fijo,19.3976050400000000,-99.185449820000000,2014-12
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0901500010536,980925,09015713943000331000000000U7,GIMNASIO OLIMPIA,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,EJE VIAL,CENTRAL (LAZARO CARDENAS),CALLE,REPUBLICA DE ECUADOR,PEATONAL,PLAZA GARIBALDI,CALLEJON,SAN CAMILO,85,,,,0,,COLONIA,CENTRO,,,,06010,09,CIUDAD DE MÉXICO,015,Cuauhtémoc,0001,Cuauhtémoc,0536,014,,,,Fijo,19.4425826800000000,-99.139391130000000,2010-07
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0900300010978,1004974,09003713943000892000000000U4,GIMNASIO NUSAC GYM,,713943,Centros de acondicionamiento físico del sector privado,6 a 10 personas,CALLE,SAN ISAURO,AVENIDA,SANTA ÚRSULA,CALLE,SAN JORGE,CALLE,SAN FEDERICO,200,,,,,,COLONIA,PEDREGAL SANTA URSULA,,,,04600,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán,0978,026,5524570355,,,Fijo,19.3096379300000000,-99.156360300000000,2010-07
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0901500010875,1041986,09015713943000812000000000U6,GIMNASIO NUEVO JORDAN,,713943,Centros de acondicionamiento físico del sector privado,6 a 10 personas,CALLE,BUEN TONO,CALLE,DELICIAS,AVENIDA,ARCOS DE BELEN,CALLE,ARANDA,36,,EDIFICIO SIN NOMBRE,PLANTA BAJA,,,MANZANA,CENTR0,EDIFICIO COMERCIAL Y DE SERVIC,DESPACHO JURIDICO,36,06000,09,CIUDAD DE MÉXICO,015,Cuauhtémoc,0001,Cuauhtémoc,0875,003,,,,Fijo,19.4272900800000000,-99.143751920000000,2010-07
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0901100010645,945354,09011713943001202001000000U8,GYM FITNESS,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,DON PASCUALE (AMAPA),CALLE,DEODATO,CALLE,NICOLAS CHAMPION (RAFAEL VARGAS),CALLE,DON GIOVANI (NARDO),,SN,,,,,COLONIA,MIGUEL HIDALGO,,,,13200,09,CIUDAD DE MÉXICO,011,Tláhuac,0001,Tláhuac,0645,007,5565773046,,,Fijo,19.2925077600000000,-99.049812590000000,2014-12
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0901300010404,9147427,09013713943001861000000000U7,GYM FIT SITE,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,CAMINO A SAN LUCAS,CALLE,CAMINO DEL RIO,CALLE,CAPULINES,CALLE,LA PRESA,135,J,,,,,PUEBLO,SAN LUCAS XOCHIMANCA,,,,16300,09,CIUDAD DE MÉXICO,013,Xochimilco,0001,Xochimilco,0404,003,5519281453,,,Fijo,19.2476578500000000,-99.107081540000000,2019-11
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0900800010211,1020341,09008713943000091000000000U2,GYM SVEN,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,GUILLERMO PRIETO,CALLE,PRESA,CALLE,1A GUILLERMO PRIETO,AVENIDA,LUIS CABRERA,14,,,,,,COLONIA,CUAUHTEMOC,,,,10020,09,CIUDAD DE MÉXICO,008,La Magdalena Contreras,0001,La Magdalena Contreras,0211,009,5556683419,MONTOYA.SVEN@GMAIL.COM,,Fijo,19.3194297800000000,-99.241069070000000,2010-07
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0901700011011,8268498,09017713943001351000000000U0,GYM FISICO Y FITNESS,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,ASISTENCIA PUBLICA,CALLE,UNIVERSIDAD NACIONAL,CALLE,EDUCACION PUBLICA,CALLE,TRABAJO Y PREVISIÓN SOCIAL,622,,,,,,COLONIA,FEDERAL,,,,15700,09,CIUDAD DE MÉXICO,017,Venustiano Carranza,0001,Venustiano Carranza,1011,021,,,,Fijo,19.4206328500000000,-99.092008490000000,2019-11
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,090100001053A,923133,09010713943000701000000000U2,GYM STEEL,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,AVENIDA,TAMAULIPAS,CALLE,EUCALIPTO,CALLE,ENCINO,CALLE,JOBOREBAMPO,1059,,,,2,,COLONIA,GARCIMARRERO NORTE,,,,01510,09,CIUDAD DE MÉXICO,010,Álvaro Obregón,0001,Álvaro Obregón,053A,006,,,,Fijo,19.3674652900000000,-99.235975920000000,2014-12
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0900700014043,736596,09007713943003891000000000U4,GYM FEMENIL FITNESS,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,AGUSTIN MELGAR,CERRADA,TERCERA AGUSTIN MELGAR,CERRADA,JOSE CARLOS HERNANDEZ,CALLE,BENITO MIRANDA,,SN,,,,87,COLONIA,LAS PEÑAS,,,,09750,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa,4043,012,,,,Fijo,19.3365649400000000,-99.050130990000000,2014-12
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0901100010096,945217,09011713943001082000000000U4,GYM FASHION FITNESS,,713943,Centros de acondicionamiento físico del sector privado,6 a 10 personas,AVENIDA,TLAHUAC,CALLE,ANA BOLENA,CALLE,ARABELLA,CALLE,ESTEBAN AEDI,0,SN,EDIFICIO SIN NOMBRE,PISO 1,0,,COLONIA,SANTA ANA PONIENTE,,,,13200,09,CIUDAD DE MÉXICO,011,Tláhuac,0001,Tláhuac,0096,010,,,,Fijo,19.3000348300000000,-99.048472410000000,2014-12
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,090170001016A,643827,09017713943000071000000000U5,GYM STAR,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,IMPRENTA,CALLE,TALABARTEROS,EJE VIAL,2 NORTE (CANAL DEL NORTE),CALLE,SAHUAYO,273,,,,,,COLONIA,JANITZIO,,,,15200,09,CIUDAD DE MÉXICO,017,Venustiano Carranza,0001,Venustiano Carranza,016A,013,,,,Fijo,19.4496563400000000,-99.118040730000000,2010-07
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0901100011111,8401910,09011713943001601000000000U1,GIMNASIO CACHORROS,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,CORNELIO HISPANO,CALLE,FRANCISCO ACUÑA DE FIGUEROA,CALLE,TOMAS CARRASQUILLA,CALLE,MIGUEL NEGRETE,,SN,,,,,COLONIA,ZAPOTITLA,,,,13310,09,CIUDAD DE MÉXICO,011,Tláhuac,0001,Tláhuac,1111,001,,,,Fijo,19.3080903400000000,-99.038069690000000,2019-11
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0900700012649,8521993,09007713943005861000000000U5,GYM FAMILY SPORT,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,RICARDO FLORES MAGON,AUTOPISTA,MEXICO-PUEBLA,CALLE,EUCALIPTO,CALLE,21 DE MARZO,14,MZ116 LT14,,,,,COLONIA,SAN MIGUEL TEOTONGO,,,,09630,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa,2649,009,,,,Fijo,19.3533490600000000,-98.990809280000000,2019-11
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0900700011462,731540,09007713943003171000000000U1,MARCO SPORT GYM,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,PERIFERICO,CANAL DE SAN JUAN,AVENIDA,HIDALGO,CALLE,ALFONSO CRAVIOTO,CALLE,LICENCIADO IGNACIO RAMOS PRASLOW,63,,,,0,,COLONIA,CONSTITUCIN DE 1917,,,,09260,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa,1462,019,5561115773,ROJO_MOHEDANO@YAHOO.COM.MX,,Fijo,19.3480611400000000,-99.060216310000000,2014-12
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0901200010182,8602726,09012713943001771000000000U0,GIMNASIO FARAON GYM,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,CARRASCO,CALLE,MECACALCO,PRIVADA,NINGUNO,CALLE,CHICA,3,A,,,,,COLONIA,TORIELLO GUERRA,,,,14050,09,CIUDAD DE MÉXICO,012,Tlalpan,0001,Tlalpan,0182,002,,,,Fijo,19.2990890900000000,-99.164384250000000,2019-11
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0901400010261,8489167,09014713943001531000000000U4,IKARUS,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,TAJIN,CALLE,LUZ SAVIÑON,CALLE,CUMBRES DE MALTRATA,CALLE,XOCHICALCO,295,,,,,,COLONIA,NARVARTE,,,,03020,09,CIUDAD DE MÉXICO,014,Benito Juárez,0001,Benito Juárez,0261,002,,,,Fijo,19.3917951600000000,-99.153433520000000,2019-11
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0901000010578,8528758,09010713943001383000000000U8,GYM SPRING FITNESS,,713943,Centros de acondicionamiento físico del sector privado,11 a 30 personas,CALLE,DOLORES DEL RIO,AVENIDA,SANTA LUCIA,AVENIDA,MIGUEL HIDALGO,CALLE,AGUSTÍN LARA,88,,,,,,COLONIA,OLIVAR DEL CONDE SEGUNDA SECCION,,,,01410,09,CIUDAD DE MÉXICO,010,Álvaro Obregón,0001,Álvaro Obregón,0578,023,,BEATRIZPERDOMO26@HOTMAIL.COM,WWW.SPRINGFITNESSGYM.COM,Fijo,19.3722446300000000,-99.215141010000000,2019-11
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0900700010534,712631,09007713943002561000000000U4,GYM SPORT LIVEGIMNASIO,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,ESTENOGRAFOS,CALLE,FISICOS,EJE VIAL,6 SUR (TRABAJADORAS SOCIALES ),CALLE,MECANÓGRAFOS,66,,,,,,COLONIA,EL SIFON,,,,09400,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa,0534,006,,,,Fijo,19.3734169200000000,-99.112030550000000,2014-12
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0901700010672,6429651,09017713943000161001000000U4,MARA SPORT,,713943,Centros de acondicionamiento físico del sector privado,6 a 10 personas,AVENIDA,ORIENTE 172,CALLE,NORTE 25,CALLE,NORTE 21,CALLE,ORIENTE 170,182,,,,,,COLONIA,MOCTEZUMA 2DA SECC,,,,15530,09,CIUDAD DE MÉXICO,017,Venustiano Carranza,0001,Venustiano Carranza,0672,013,5537132191,,,Fijo,19.4308397600000000,-99.094870760000000,2010-07
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0900400010053,919940,09004713943000452000000000U5,GIMNASIO FAMA CENTRO DE INTEGRACIN FAMILIAR,,713943,Centros de acondicionamiento físico del sector privado,6 a 10 personas,PRIVADA,ENCINO,CALLE,AVENIDA GANADEROS,CALLE,ÉBANO,CALLE,NINGUNO,38,,,,0,,COLONIA,UNIDAD HABITACIONAL EBANO,,,,05210,09,CIUDAD DE MÉXICO,004,Cuajimalpa de Morelos,0001,Cuajimalpa de Morelos,0053,007,,,,Fijo,19.3729046400000000,-99.288182180000000,2014-12
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0901000010690,925854,09010713943001021000000000U4,GYM SPORT LIFE,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,AVENIDA,CENTENARIO,CERRADA,MANZANA O EDIFICACION CONTIGUA,CALLE,MEJIA DELGADO,CERRADA,5 DE MAYO,358,,,,2,,COLONIA,MERCED GOMEZ,,,,01600,09,CIUDAD DE MÉXICO,010,Álvaro Obregón,0001,Álvaro Obregón,0690,011,,,,Fijo,19.3664692300000000,-99.210502390000000,2014-12
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0900700012668,8253417,09007713943004341000000000U9,I LOVE CARDIO,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,ADOLFO LOPEZ MATEOS,CALLE,18 DE MARZO,CALLE,ORQUIDEA,CALLE,CENTRAL,,SN,,,,,COLONIA,SAN MIGUEL TEOTONGO,,,,09630,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa,2668,020,,,,Fijo,19.3469565400000000,-98.988524440000000,2019-11
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,090100001014A,9170025,09010713943001992000000000U6,GIMNASIO EXTREME GYM,,713943,Centros de acondicionamiento físico del sector privado,6 a 10 personas,CALLE,PARAISO,CALLE,ECUATORIANOS,CALLE,DOMINICANOS,CALLE,RÍO SANTO DOMINGO,66,A,,,,,COLONIA,EL PARAISO,,,,01130,09,CIUDAD DE MÉXICO,010,Álvaro Obregón,0001,Álvaro Obregón,014A,011,,,,Fijo,19.3913325500000000,-99.210997870000000,2019-11
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0900700010498,8725802,09007713943004131000000000U4,I LOVE BIKE,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,BRETAÑA,CALLE,TARENTO,CALLE,CUARTA CERRADA EMILIO CARRANZA,AVENIDA,EMILIO CARRANZA,175,,,,,,COLONIA,ZACAHUITZCO,,,,09440,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa,0498,006,,,,Fijo,19.3723612700000000,-99.134182270000000,2019-11
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0900500011487,674295,09005713943002271000000000U4,GIMNASIO EXTASIS,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,MANUEL FERNANDO DE SOTO,CALLE,FELIX ROMERO,CALLE,GREGORIO PAYRO,CALLE,GREGORIO PAYRO,172,,,,0,,COLONIA,CONSTITUCION DE LA REPUBLICA,,,,07469,09,CIUDAD DE MÉXICO,005,Gustavo A. Madero,0001,Gustavo A. Madero,1487,007,5511117474,,,Fijo,19.4834026500000000,-99.097379320000000,2014-12
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0900500010205,8646341,09005713943003322000000000S4,GIMNASIO CRULL FITNESS CENTER,FITNESS EN MOVIMIENTO SA DE CV,713943,Centros de acondicionamiento físico del sector privado,6 a 10 personas,AVENIDA,GUADALUPE VICTORIA,CALLE,FRANCISCO VILLA,CERRADA,GUADALUPE VICTORIA,AVENIDA,AVENIDA DEL CASTILLO,185,,,,,,COLONIA,CUATEPEC DE MADERO,,,,07200,09,CIUDAD DE MÉXICO,005,Gustavo A. Madero,0001,Gustavo A. Madero,0205,036,,,,Fijo,19.5424156500000000,-99.138789720000000,2019-11
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0900200010824,8117290,09002713943000981000000000U7,HUSKYS GYM,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,PONIENTE 54,AVENIDA,CALZADA CAMARONES,CALLE,NORTE 67,AVENIDA,BIÓLOGO MAXIMINO MARTÍNEZ,3379,,,,,,COLONIA,OBRERO POPULAR,,,,02840,09,CIUDAD DE MÉXICO,002,Azcapotzalco,0001,Azcapotzalco,0824,008,,,,Fijo,19.4628524100000000,-99.173495130000000,2019-11
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0900200010684,668609,09002713943000463001000000U6,GYM BODY BUILDING CENTER,,713943,Centros de acondicionamiento físico del sector privado,6 a 10 personas,CALLE,HELIOPOLIS,CALLE,TEBAS,CALLE,CAIRO,CALLE,PRIMERA CERRADA TEBAS,79,,,,,,COLONIA,CLAVERIA,,,,02080,09,CIUDAD DE MÉXICO,002,Azcapotzalco,0001,Azcapotzalco,0684,019,,,,Fijo,19.4691182000000000,-99.184513770000000,2010-07
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0901200010303,7728411,09012713943001901000000000U3,GYM OCRAM,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,OPICHEN,CALLE,SEYBAPLAYA,CALLE,HAMPOLOL,CALLE,SAMULA,280,,,,,,COLONIA,PEDREGAL DE SAN NICOLAS 1A SECCION,,,,14100,09,CIUDAD DE MÉXICO,012,Tlalpan,0001,Tlalpan,0303,020,,OCRAMGYM@GMAIL.COM,,Fijo,19.2952534100000000,-99.233701530000000,2019-11
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0900700010784,824883,09007713943000241000000000U5,GIMNASIO SPORT ATENAS,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,CAMILO ARRIAGA,CALLE,CAYETANO ANDRADE,CALLE,EMILIO MADERO (LUCIO BLANCO),CALLE,GUILLERMO VACA,50,,,,0,,COLONIA,SANTA MARTHA ACATITLA,,,,09510,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa,0784,025,5513962530,,,Fijo,19.3677077000000000,-99.012340940000000,2010-07
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0900600010908,8725734,09006713943000991000000000U7,GYM BODY ART,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,AVENIDA,PROLONGACION PLAYA ERIZO,CALLE,PLAYA MOCAMBO,EJE VIAL,2 ORIENTE (CALZADA DE LA VIGA),CALLE,PLAYA ROQUETA,,SN,,,,,COLONIA,SANTIAGO SUR,,,,08800,09,CIUDAD DE MÉXICO,006,Iztacalco,0001,Iztacalco,0908,004,,,,Fijo,19.3857343300000000,-99.123931290000000,2019-11
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0901200010657,852936,09012713943001192001000000U9,GIMNASIO SPORT AND FITNESS AJUSCO,,713943,Centros de acondicionamiento físico del sector privado,11 a 30 personas,CALLE,BOULEVARD PICACHO AJUSCO,CALLE,HALACHO,CALLE,TENOSIQUE,CALLE,PICHUCALCO,,SN,,,108,108,COLONIA,JARDEINES DEL AJUSCO,,,,14200,09,CIUDAD DE MÉXICO,012,Tlalpan,0001,Tlalpan,0657,001,5562281391,,WWW.SPORTANDFITNESSGYM.COM.MX,Fijo,19.2877638000000000,-99.218046690000000,2014-12
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0900600011022,7737180,09006713943001201000000000U0,GYM OCELOTL,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,SUR 30,CALLE,ORIENTE 259,PERIFERICO,CANAL DE SAN JUAN,PEATONAL,SUR 28-A,31,,,,,,COLONIA,AGRICOLA ORIENTAL,,,,08500,09,CIUDAD DE MÉXICO,006,Iztacalco,0001,Iztacalco,1022,018,,,,Fijo,19.3835357700000000,-99.063126620000000,2019-11
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0900800010404,1025851,09008713943000201000000000U7,GYM BLACK WEIDERS,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CERRADA,POTRERILLO,OTRO (ESPECIFIQUE),ARROYO,ANDADOR,ANDADOR AHUEHUETE,CALLE,AHUEHUETE,2,,,,0,,COLONIA,HUAYATLA,,,,10360,09,CIUDAD DE MÉXICO,008,La Magdalena Contreras,0001,La Magdalena Contreras,0404,041,5515946433,,,Fijo,19.3061218100000000,-99.261791370000000,2010-07
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0900700013539,841505,09007713943001532000000000U6,GYM NEWYORK,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,JARDIN PENSAMIENTOS,AVENIDA,EMILIANO ZAPATA,AVENIDA,IGNACIO ALDAMA,CALLE,JARDÍN ORQUÍDEAS,4,MANZANA 21,,,0,,COLONIA,JARDINES DE SAN LORENZO TEZONCO,,,,09940,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa,3539,002,5558456917,,,Fijo,19.2945569200000000,-99.073578000000000,2010-07
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0900700012051,835212,09007713943003971000000000U4,GIMNASIO SPINNING LILI SPORT,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,AVENIDA,AVENIDA DEL ARBOL,CALLE,JAZMIN,CALLE,AZUCENA,AVENIDA,4,7,MANZANA 55,,,,,COLONIA,LOMAS DE SAN LORENZO,,,,09780,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa,2051,005,,,,Fijo,19.3172505000000000,-99.059202950000000,2010-07
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0900200010237,639878,09002713943000011000000000U3,GYM NEW BODY,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,5 DE MAYO,CALLE,FELIPE ÁNGELES,CALLE,EMILIO PORTES GIL,CALLE,LAURO VILLAR,114,,,,,,COLONIA,PROVIDENCIA,,,,02440,09,CIUDAD DE MÉXICO,002,Azcapotzalco,0001,Azcapotzalco,0237,022,,,,Fijo,19.4939239100000000,-99.211016040000000,2010-07
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0900700012723,808200,09007713943000581000000000U4,GYM NEVERLAND,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,PROLONGACION JUAN DE LA BARRERA,AUTOPISTA,MEXICO-PUEBLA,AVENIDA,AVENIDA DE LAS TORRES,CALLE,NINGUNO,5,MZ112,,,,,COLONIA,SAN MMIGUEL TEOTONGO,,,,09630,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa,2723,015,5565662939,,,Fijo,19.3461462600000000,-98.983005860000000,2010-07
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0900300010643,7718310,09003713943001921000000000U0,GIMNASIO CONFIGYM,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,TOTONACAS,CALLE,REY TOPILTZIN,CALLE,REY MECONETZIN,CALLE,MIXTECAS,210,,,,,,COLONIA,AJUSCO,,,,04300,09,CIUDAD DE MÉXICO,003,Coyoacán,0001,Coyoacán,0643,004,,,,Fijo,19.3217595600000000,-99.159767670000000,2019-11
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0900700011299,800932,09007713943000781000000000U0,GIMNASIO BEARS,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,EJE VIAL,8 SUR (CALZADA ERMITA IZTAPALAPA),CALLE,PROFESOR M. MARILES,CALLE,2 DE ABRIL,AVENIDA,HIDALGO,2594,,,,,,COLONIA,JACARANDAS,,,,09280,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa,1299,017,,,,Fijo,19.3422604800000000,-99.052570040000000,2010-07
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0900700010981,721376,09007713943003652001000000U0,GIL MAR,,713943,Centros de acondicionamiento físico del sector privado,11 a 30 personas,CALLE,LERDO DE TEJADA,CALLE,AYUNTAMIENTO,CALLE,CUAUHTEMOC,AVENIDA,HIDALGO,53,,CENTRO Y PLAZA COMERCIAL,PISO 2,,,COLONIA,BARRIO SAN PABLO,CENTRO Y PLAZA COMERCIAL,PLAZA COMERCIAL SIN NOMBRE,53,09000,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa,0981,015,,GILMARCARDIO_EXPRESS@HOTMAIL.COM,,Fijo,19.3607198900000000,-99.091319040000000,2014-12
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0901000011773,8528384,09010713943001321000000000U8,GIM CIMARRON FITNESS STUDIO,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,CALLE,CANARIO,CALLE,PROLONGACION DIVISION DEL NORTE,CALLE,2,CALLE,SUR 110,166,7,CENTRO Y PLAZA COMERCIAL,PLANTA BAJA,,LOCAL 4,COLONIA,TOLTECA,CENTRO Y PLAZA COMERCIAL,PLAZA CANARIO,LOCAL 4,01150,09,CIUDAD DE MÉXICO,010,Álvaro Obregón,0001,Álvaro Obregón,1773,003,,,,Fijo,19.3931325400000000,-99.193766160000000,2019-11
2022-11,2022,11,Gimnasios y espacios deportivos,Centro de acondicionamiento físico,Privado,Principal,NO,,0900200011019,682249,09002713943000823001000000U1,GIM CRULLFITNESS CENTER,,713943,Centros de acondicionamiento físico del sector privado,0 a 5 personas,AVENIDA,TEZOZOMOC,EJE VIAL,3 NORTE (CALZADA SAN ISIDRO),EJE VIAL,3 NORTE (TOCHTLI),EJE VIAL,3 NORTE (CALZADA SAN ISIDRO),220,,,,,,COLONIA,SAN MIGUEL AMANTLA,,,,02720,09,CIUDAD DE MÉXICO,002,Azcapotzalco,0001,Azcapotzalco,1019,004,,,,Fijo,19.4813037500000000,-99.198330190000000,2014-12
