id_area_verde,nombre,categoria_fuente,subcategoria_fuente,tipo_analitico,usar_cobertura_verde,usar_oferta_recreativa,revision_manual,motivo_criterio,area_m2,area_ha
AV011150,LA LAGUNA DE TICOMAN,Equipamientos urbanos con vegetación,Instituciones académicas públicas,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a instituciones educativas; no se asume acceso recreativo público,136206.52,13.6207
AV011151,DEPORTIVO,Equipamientos urbanos con vegetación,Deportivos,revisar,True,False,True,Puede representar oferta recreativa pero requiere verificar acceso y evitar duplicidad con otras fuentes deportivas,9934.25,0.9934
AV011152,CAMELLON AV. RIO DE LOS REMEDIOS,Equipamientos urbanos con vegetación,Deportivos,revisar,True,False,True,Puede representar oferta recreativa pero requiere verificar acceso y evitar duplicidad con otras fuentes deportivas,25293.53,2.5294
AV011153,CAMELLON RIO DE LOS REMEDIOS,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,6834.44,0.6834
AV011154,CAMELLON AV. RIO DE LOS REMEDIOS,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,1784.82,0.1785
AV011155,CAMELLON AV. RIO DE LOS REMEDIOS,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,16445.59,1.6446
AV011156,,Equipamientos urbanos con vegetación,Instituciones académicas públicas,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a instituciones educativas; no se asume acceso recreativo público,2239.88,0.224
AV011157,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,171.63,0.0172
AV011158,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,552.01,0.0552
AV011159,,"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,28250.15,2.825
AV011160,CAMELLON AV. SUCRE SUR,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,2253.0,0.2253
AV011161,,"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,8579.93,0.858
AV011162,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,791.06,0.0791
AV011163,CAMELLON AV. MARGARITA MAZA DE JUEREZ,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,763.81,0.0764
AV011164,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,1792.22,0.1792
AV011165,CAMELLON AV. MIGUEL OTHON (AV. DE LAS TORRES),Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,23693.93,2.3694
AV011166,INSTITUTO POLITECNICO NACIONAL,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,1501.44,0.1501
AV011167,INSTITUTO POLITECNICO NACIONAL,Equipamientos urbanos con vegetación,Instituciones académicas públicas,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a instituciones educativas; no se asume acceso recreativo público,39940.48,3.994
AV011168,DEPORTIVO MIGUEL ALEMAN,Equipamientos urbanos con vegetación,Deportivos,revisar,True,False,True,Puede representar oferta recreativa pero requiere verificar acceso y evitar duplicidad con otras fuentes deportivas,66034.06,6.6034
AV011169,PARQUE CASMA-GUAYAQUIL,"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,3015.98,0.3016
AV011170,CAMELLON AV. POLITECNICO,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,209.11,0.0209
AV011171,CAMELLON AV. POLITECNICO,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,236.55,0.0237
AV011172,CAMELLON AV. POLITECNICO,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,576.89,0.0577
AV011173,CAMELLON EJE CENTRAL LAZARO CARDENAS,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,88.61,0.0089
AV011174,CAMELLON EJE CENTRAL LAZARO CARDENAS,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,150.65,0.0151
AV011175,CAMELLON EJE CENTRAL LAZARO CARDENAS,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,9743.76,0.9744
AV011176,CAMELLON EJE CENTRAL LAZARO CARDENAS,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,20118.96,2.0119
AV011177,CAMELLON EJE CENTRAL LAZARO CARDENAS,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,1011.98,0.1012
AV011178,CAMELLON EJE CENTRAL LAZARO CARDENAS,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,762.42,0.0762
AV011179,,Equipamientos urbanos con vegetación,Instituciones académicas públicas,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a instituciones educativas; no se asume acceso recreativo público,105688.13,10.5688
AV011180,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,1700.7,0.1701
AV011181,CAMELLON AV. NTE. 1-C,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,456.17,0.0456
AV011182,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,415.2,0.0415
AV011183,CAMELLON EJE 3 (AV. CUITLAHUAC),Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,1531.28,0.1531
AV011184,CAMELLON EJE 3 (AV. CUITLAHUAC),Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,569.94,0.057
AV011185,CAMELLON EJE 3 (AV. CUITLAHUAC),Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,857.34,0.0857
AV011186,CAMELLON EJE 3 (AV. CUITLAHUAC),Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,1904.46,0.1904
AV011187,CAMELLON EJE 3 (AV. CUITLAHUAC),Áreas verdes complementarias o ligadas a la red vial,"Veg. Arbórea, arbustiva y herbácea de glorietas",cobertura_verde_vial,True,False,False,Vegetación asociada a glorietas viales,758.69,0.0759
AV011188,CAMELLON AV. DE LOS MISTERIOS,"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,6975.13,0.6975
AV011189,CAMELLON AV. ROMULO ESCOBAR,"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,5478.73,0.5479
AV011190,CAMELLON REAL DEL MONTE,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,847.94,0.0848
AV011191,CAMELLON REAL DEL MONTE,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,270.44,0.027
AV011192,CAMELLON REAL DEL MONTE,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,975.71,0.0976
AV011193,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,942.45,0.0942
AV011194,CAMELLON EJE 3 NTE. (AV. ING. ALFREDO ROBLES DOMIN,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,316.02,0.0316
AV011195,CAMELLON EJE 3 NTE. (AV. ING. ALFREDO ROBLES DOMIN,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,1121.99,0.1122
AV011196,CAMELLON EJE 3 NTE. (AV. ING. ALFREDO ROBLES DOMIN,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,730.43,0.073
AV011197,CAMELLON EJE 3 NTE. (AV. ING. ALFREDO ROBLES DOMIN,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,553.12,0.0553
AV011198,CAMELLON EJE 3 NTE. (AV. ING. ALFREDO ROBLES DOMIN,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,969.51,0.097
AV011199,CAMELLON EJE 1 NTE. (NOE),Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,445.48,0.0445
AV011200,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,668.5,0.0669
AV011201,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,1079.45,0.1079
AV011202,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,472.55,0.0473
AV011203,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,843.92,0.0844
AV011204,CAMELLON EJE 1 NTE. (NOE),"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,18333.5,1.8334
AV011205,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,366.64,0.0367
AV011206,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,2060.52,0.2061
AV011207,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,1062.33,0.1062
AV011208,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,2150.09,0.215
AV011209,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,893.11,0.0893
AV011210,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,1125.67,0.1126
AV011211,,"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,513.11,0.0513
AV011212,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,3756.79,0.3757
AV011213,CAMELLON EJE CENTRAL LAZARO CARDENAS,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,11702.84,1.1703
AV011214,CAMELLON AV. JUJUY,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,2826.35,0.2826
AV011215,CAMELLON AV. JUJUY,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,4639.78,0.464
AV011216,PARQUE DEL TEPEYAC,"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,4776.61,0.4777
AV011217,CAMELLON AV. CHOSICA,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,5471.36,0.5471
AV011218,PARQUE DEL ASTA BANDERA,"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,7704.19,0.7704
AV011219,PARQUE TESORERIA,Equipamientos urbanos con vegetación,Asistencia Social con vegetación CDMX,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a equipamiento de asistencia social; no se asume acceso recreativo,2465.22,0.2465
AV011220,,Equipamientos urbanos con vegetación,Asistencia Social con vegetación CDMX,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a equipamiento de asistencia social; no se asume acceso recreativo,39667.83,3.9668
AV011221,CAMELLON EJE CENTRAL LAZARO CARDENAS,"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,6246.04,0.6246
AV011222,CAMELLON EJE CENTRAL LAZARO CARDENAS,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,5933.33,0.5933
AV011223,,Equipamientos urbanos con vegetación,Panteones,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a panteones; no se considera oferta verde recreativa,3735.89,0.3736
AV011224,CAMELLON AV. EJE 4 NTE. (PTE. 128),Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,378.06,0.0378
AV011225,CAMELLON AV. EJE 4 NTE. (PTE. 128),Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,999.54,0.1
AV011226,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,475.56,0.0476
AV011227,CAMELLON AV. RIOBAMBA,Áreas verdes urbanas fragmentadas,Jardineras públicas y privadas,cobertura_verde_fragmentada,True,False,False,Vegetación urbana fragmentada; puede ser pública o privada y no se asume uso recreativo,7982.25,0.7982
AV011228,CAMELLON AV. POLITECNICO,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,344.83,0.0345
AV011229,CAMELLON AV. POLITECNICO,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,762.63,0.0763
AV011230,CAMELLON AV. EJE 4 NTE. (PTE. 128),Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,2083.31,0.2083
AV011231,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,3087.74,0.3088
AV011232,CAMELLON AV. POLITECNICO,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,200.11,0.02
AV011233,CAMELLON AV. POLITECNICO,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,1606.42,0.1606
AV011234,CAMELLON AV. POLITECNICO,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,272.73,0.0273
AV011235,CAMELLON AV. POLITECNICO,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,916.73,0.0917
AV011236,CAMELLON AV. NTE. 1-C,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,787.78,0.0788
AV011237,CAMELLON AV. NTE. 1-C,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,1441.21,0.1441
AV011238,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,677.55,0.0678
AV011239,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,1205.94,0.1206
AV011240,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,292.49,0.0292
AV011241,,Equipamientos urbanos con vegetación,Asistencia Social con vegetación CDMX,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a equipamiento de asistencia social; no se asume acceso recreativo,13018.49,1.3018
AV011242,,Equipamientos urbanos con vegetación,Instituciones académicas públicas,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a instituciones educativas; no se asume acceso recreativo público,16724.61,1.6725
AV011243,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,476.07,0.0476
AV011244,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,411.46,0.0411
AV011245,CAMELLON AV. POLITECNICO,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,632.64,0.0633
AV011246,CAMELLON AV. POLITECNICO,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,485.8,0.0486
AV011247,JARDIN DE LAS ROSAS,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,116.66,0.0117
AV011248,JARDIN DE LAS ROSAS,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,483.89,0.0484
AV011249,JARDIN DE LAS ROSAS,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,194.34,0.0194
AV011250,CAMELLON AV. ROMULO ESCOBAR,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,1415.18,0.1415
AV011251,CAMELLON AV. ROMULO ESCOBAR,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,454.19,0.0454
AV011252,PARQUE MARIA LUISA,"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,11678.84,1.1679
AV011253,CAMELLON AV. ROMULO ESCOBAR,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,1215.3,0.1215
AV011254,CAMELLON AV. ROMULO ESCOBAR,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,352.92,0.0353
AV011255,GLORIETA,Áreas verdes complementarias o ligadas a la red vial,"Veg. Arbórea, arbustiva y herbácea de glorietas",cobertura_verde_vial,True,False,False,Vegetación asociada a glorietas viales,310.97,0.0311
AV011256,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,65.61,0.0066
AV011257,CAMELLON AV. DE GUADALUPE,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,5235.21,0.5235
AV011258,CAMELLON AV. DE LOS MISTERIOS,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,402.69,0.0403
AV011259,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,357.8,0.0358
AV011260,CAMELLON AV. GUADALUPE,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,248.42,0.0248
AV011261,CAMELLON AV. F.C INDUSTRIAL,"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,1910.19,0.191
AV011262,CAMELLON AV. DE LOS MISTERIOS,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,342.63,0.0343
AV011263,CAMELLON AV. DE LOS MISTERIOS,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,433.6,0.0434
AV011264,,Áreas verdes urbanas fragmentadas,Jardineras públicas y privadas,cobertura_verde_fragmentada,True,False,False,Vegetación urbana fragmentada; puede ser pública o privada y no se asume uso recreativo,452.46,0.0452
AV011265,,"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,2562.74,0.2563
AV011266,CAMELLON AV. 606,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,6472.4,0.6472
AV011267,CAMELLON AV. 606,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,2502.97,0.2503
AV011268,CAMELLON AV. 606,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,7888.21,0.7888
AV011269,CAMELLON AV. SARA,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,1996.86,0.1997
AV011270,CAMELLON AV. 606,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,18540.96,1.8541
AV011271,,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,1242.69,0.1243
AV011272,CAMELLON EJE 4 NTE. (AV. TALISMAN),Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,4514.57,0.4515
AV011273,CORREDOR ECOLOGICO (GRAN CANAL),Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,41146.78,4.1147
AV011274,CAMELLON AV. VICTORIA OTE.,Equipamientos urbanos con vegetación,Asistencia Social con vegetación CDMX,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a equipamiento de asistencia social; no se asume acceso recreativo,12188.34,1.2188
AV011275,CORREDOR ECOLOGICO (GRAN CANAL),Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,6223.18,0.6223
AV011276,DEPORTIVO,Equipamientos urbanos con vegetación,Deportivos,revisar,True,False,True,Puede representar oferta recreativa pero requiere verificar acceso y evitar duplicidad con otras fuentes deportivas,106243.51,10.6244
AV011277,CAMELLON AV. 503,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,2823.21,0.2823
AV011278,CAMELLON AV. 503,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,827.48,0.0827
AV011279,TRIANGULO,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,142493.17,14.2493
AV011280,PARQUE 7 DE NOVIEMBRE,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,11689.28,1.1689
AV011281,CAMELLON AV. NTE. 46-A,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,1263.21,0.1263
AV011282,CAMELLON AV. OTE 95,Equipamientos urbanos con vegetación,Asistencia Social con vegetación CDMX,vegetacion_en_equipamiento,True,False,False,Vegetación asociada a equipamiento de asistencia social; no se asume acceso recreativo,1863.44,0.1863
AV011283,CAMELLON AV. OTE 95,"Parques, arboledas y alamedas",Parques,oferta_verde_recreativa,True,True,False,Parque destinado al uso recreativo de la población,1628.65,0.1629
AV011284,CAMELLON AV. OTE 95,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,2508.64,0.2509
AV011285,CAMELLON AV. OTE 95,Equipamientos urbanos con vegetación,Deportivos,revisar,True,False,True,Puede representar oferta recreativa pero requiere verificar acceso y evitar duplicidad con otras fuentes deportivas,1137.22,0.1137
AV011286,CAMELLON AV. OTE 95,Áreas verdes complementarias o ligadas a la red vial,Camellones centrales y laterales,cobertura_verde_vial,True,False,False,Vegetación asociada a camellones de infraestructura vial,4181.25,0.4181
